,cosim_0,cosim_1,cosim_2,cosim_3,cosim_4,cosim_5,cosim_6,cosim_7,cosim_8,cosim_9,cosim_equals,cosim_hookclose,cosim_hookopen,cosim_minus,cosim_parclose,cosim_paropen,cosim_plus,AREA_0,AREA_1,AREA_2,AREA_3,AREA_4,AREA_5,AREA_6,AREA_7,AREA_8,AREA_9,AREA_equals,AREA_hookclose,AREA_hookopen,AREA_minus,AREA_parclose,AREA_paropen,AREA_plus
26,0.10880528811708923,0.43528256316916447,0.29093828285105683,0.3686729957779591,0.3165021288398765,0.2642710078181176,0.1495142933952371,0.44775445333514247,0.16439671625546448,0.12098470349756907,0.30998966840111675,0.023600245939533283,-0.20073376626097636,-0.8870128835539686,0.4054950974707162,0.33270242386025656,0.9156689369258885,66320.99676198384,40675.07381312906,45140.69652543208,98750.14920044132,60965.9064757388,65749.831972534,75940.50501844783,67401.98549661934,79038.11321426636,79333.0730605941,42056.06966035153,33464.978703483626,25981.388432273172,20782.90460387758,52346.98374488096,71151.48129762069,65060.7792725869
27,0.08561875855717928,0.357399234674369,0.2839078980557491,0.3329967469340861,0.41553811671919544,0.27594123372468127,0.18333865992376375,0.455508723020819,0.11925795669561436,0.09383079173587884,0.3176639529438518,0.06366767534943077,-0.18379960700194428,-0.9016535340847996,0.40928226115336225,0.33424644959551975,0.8825148264442116,49058.55676567141,36768.89956860499,45546.379576933985,95884.40049080312,49753.91626262319,58438.92904655887,68536.56863060051,49057.77888493363,71483.68723404274,66143.00737752276,36234.41034984858,23332.938298107092,24042.776318318658,17842.89064492321,46517.632143917544,64088.076566521755,43333.61280847295
28,0.1905943537697007,0.2879042242444098,0.29900746539107564,0.3289002995587097,0.3004847133802393,0.24810150233345626,0.20689275605386642,0.4430284509201479,0.1577717558287506,0.18709396124795585,0.3123253989425777,-0.04016555830452528,-0.07549909019270727,-0.9422934473133099,0.4028127172236035,0.3767418085783193,0.938852452114049,56455.52493495919,55137.09971394644,51024.84009604545,61073.53816334942,70189.44008384418,47798.88939174843,69017.47939119056,46283.984669304446,66453.39696245191,67280.8687616612,44659.060035170674,35988.70295684757,41537.39319325255,24943.04677477974,46595.99778778095,65536.15218421935,84523.37997807475
29,0.13861789395562357,0.4617619217180289,0.332775738665807,0.34790167340518013,0.28431103210611514,0.21274588481295,0.15004790045836888,0.4990993088205102,0.10450909211390372,0.13931144149905972,0.4128173810346624,-0.003770731197653933,-0.1386769135952692,-0.9423953703387437,0.45078543594863174,0.34885742848280565,0.935659119193917,31436.485190861888,36953.93331896122,30949.578332789733,40562.08916159891,54487.29090254054,56696.86073915905,42120.49604393625,32313.470410565766,33499.44790216234,53419.74578627205,26267.874888861683,22351.562142873416,20201.88493082484,13074.785703185054,28162.802999438907,37113.865166411466,42381.12607249853
30,0.2163880183380688,0.20753102546248853,0.2904200725685407,0.40944522318543675,0.18922059956889623,0.17714843715306927,0.1633006360232747,0.4610542515795521,0.1789019677819495,0.1912651992752365,0.291446974341863,0.09267338144615561,-0.18822367116800762,-0.8477885734562898,0.3817459957953243,0.24578240652730612,0.7826841917428508,50910.67994989613,39201.059064872104,38334.26523963359,61868.993663130896,45960.82422338544,55792.39428830397,45451.26321823229,55342.28773241934,57815.1323728376,52702.57865625325,43256.39627466191,27214.376230008704,27106.990221550837,22158.205029296085,38032.06518641062,49144.276619089265,52715.256217581504
31,0.24756950166627772,0.37684410520810024,0.4087069178811722,0.5785517049443875,0.3130477395756192,0.31408483279397736,0.19682535500296278,0.5021936139149626,0.27561086553658204,0.24532081275471723,0.4688043607755071,0.1850011737690231,-0.19405334094163665,-0.8551638936124214,0.4839832135160101,0.19564241853967587,0.8091885507598451,38330.63828207515,37936.533211193775,34656.80976070702,40521.782381071826,41181.73225495262,52156.83664517315,48977.84275860134,40285.446891006235,41533.26409286239,58118.42303541973,34143.65488715873,27115.402128422822,26780.71119509986,12429.482262534062,33946.51458101551,45415.81354358223,43539.10834520084
32,0.24029484562881043,0.3839128395378063,0.16181594637906666,0.22456629948237533,0.22775661783139534,0.1876214403700968,0.282422668236363,0.37814028912091135,0.11227437948687287,0.11122735446763277,0.27722464626930166,-0.12642432024839062,-0.08023287115881425,-0.8030569658109367,0.2693999865649437,0.470159867828185,0.7947363939505686,95187.36876444978,92787.3663870994,103381.5126998151,131667.39787974622,116352.78619919416,85319.24848855734,91266.27600326372,105796.11521704211,121511.58120031308,135043.4766735328,88243.86973305768,52295.37282356665,68151.54059199254,36374.779379835716,79222.88473563448,100632.10637106594,93972.98070380498
33,0.14000563787902143,0.4338212229819473,0.31440055680041595,0.35478063286261396,0.32152697330739005,0.22213806126493846,0.12990330888985702,0.46861722174815956,0.098178310344351,0.14635619297396382,0.4127034377981524,0.02287948121869341,-0.12955698904233895,-0.9109438695162162,0.419472625678205,0.3199832035453467,0.8846311955691105,41013.058498264865,30575.933462015615,33663.824788157566,34163.93109180049,47373.98494500137,65485.30392510599,51200.404852299354,31039.895841357953,38719.163076302226,61778.53233619714,29584.525077781916,20784.888415625122,24727.37650357381,16649.787516366287,31352.463114733622,37446.913008712305,40445.309911127566
34,0.1954243994016905,0.3273844280032507,0.3446092468426525,0.4039645375542839,0.3724276063842628,0.3138151713117544,0.2710474837322475,0.4541678949878188,0.1474628163482009,0.2173560263892216,0.4283130538332965,0.11234074249103468,-0.14846848084801528,-0.8817157546503829,0.5021793476701905,0.3312880681681868,0.8231665233702369,40860.622470844886,35503.318732094485,33435.15521320833,59592.07604270356,37166.08791421767,60129.44358800237,57053.16870108022,33036.87821180522,51367.40204675542,70630.91230045004,27143.140678462154,21805.375161759577,23431.265183625583,12785.28684517545,34152.67810532723,45461.380881489036,40950.217641241245
35,0.19263415517118523,0.2927074278493188,0.3041250481223833,0.3289556530390236,0.3004919868325168,0.25236069872318506,0.20904427492601738,0.44706997950132205,0.14278891054513762,0.20507087829308981,0.31687848963283605,-0.0410014839730743,-0.07707037738771362,-0.9601587170383665,0.4101722565993719,0.3845825597467332,0.9546793243702789,31925.01337234225,34855.03069391968,32789.15953191743,39271.95128168904,57065.95026474438,27798.066587392233,35168.95180490926,45269.331659910866,28042.844285526484,29611.909628451296,22884.66784084372,24321.76067650773,18323.789756954087,12705.797109519364,23472.588621218823,30220.4863770327,26829.385171407648
36,0.05911540353195421,0.44042668361999354,0.32242833656289976,0.2851969033839132,0.18740298035607972,0.19152611474388345,0.014050416472148726,0.487035856314888,0.03888973751633386,0.18749686993666054,0.347732680141803,-0.07929575346709085,-0.0774732756373255,-0.8341775606832833,0.3882139482402493,0.24809438258576627,0.8352659703441752,58441.571921633586,56066.84911953357,42452.91448514672,80862.65870524189,70522.58521409202,78022.09852449171,74233.9860168294,58863.916950044004,70074.89924986807,86846.96387664924,37571.207143787,40417.47532117512,42792.13646224662,13833.318177592182,46194.88015519988,63899.985681294136,68363.12026048197
37,0.13461469030527579,0.2820431987992684,0.2242870222769081,0.26632694228816917,0.337545131641056,0.1426679322781627,0.14695687723340387,0.43507715891553944,0.09913269383287408,0.08139128262112212,0.28480723776809197,-0.14962656986934716,0.051326842408646066,-0.8620222461985402,0.33747016256805007,0.42264116665635915,0.7942618236592404,72043.03885560896,64488.11758717602,58951.43120810193,69617.69653098173,67191.26448156094,77047.2535987175,75567.49499241817,59816.04492388448,67301.31302819215,75328.61684060998,50567.205700346116,37296.089896148354,53773.3746522889,27015.62988284533,51502.70265066545,60628.06542385852,71621.01778166555
38,0.14164472376404355,0.464405184107804,0.3273620299543263,0.33552054598272624,0.2738740092137288,0.2124358835393619,0.15030933348514067,0.5145101285058221,0.10437940189802156,0.13848230960743316,0.40922929082250525,-0.12550057243906737,0.003473876844376862,-0.9429025432823587,0.36794414622002247,0.40098499454442565,0.9392874407429649,35310.21171565607,50406.920045037776,37252.658044585194,41338.49649706371,52626.11591394844,62183.928691558336,44769.57174389111,52129.90019878325,35130.81111762821,54635.37900780317,33484.63362132586,26681.480038820413,35748.21476735248,17901.33256542494,29568.86070701342,39071.88170260695,51568.92972839262
39,0.1918697801958711,0.2910609317746141,0.28756851516003784,0.3738149190554777,0.3098164594832055,0.2923060198603622,0.22244076019867656,0.4445314983947133,0.18020303063289242,0.19808571061522184,0.3145336245697158,-0.04010443564439801,-0.07817383329357945,-0.9592958500639078,0.4103008987596381,0.38408574166023046,0.9566376105658312,43831.09947456587,47340.085987950406,46343.917974084165,51213.40589426864,61151.3198921832,69782.87470396035,58061.323334374356,43204.92879427224,49498.66330796481,61729.612767793886,42058.22468487387,39674.51262133215,27121.767834208204,23435.137933468817,39889.1226379545,55547.8446630699,54617.57641743453
40,0.1813141302773126,0.22866573821614705,0.2767410772149451,0.2912876265308432,0.33703119510167984,0.16138705698247538,0.13049161089845185,0.3890465280781592,0.09897269032788211,0.15931933091851067,0.20331993874508392,0.003848355939414735,-0.14893460419161983,-0.8805820377613387,0.4744638420615926,0.33925328917770575,0.8067860983483701,52341.38191538018,39519.267576748025,46957.12267440551,93449.91306615161,56458.79637443635,53040.854725532394,67889.99888314749,67774.3524117025,64681.25825338795,69707.25903553508,22494.244968731167,22758.43461795656,23989.197265360042,12440.512654540273,39789.99639808821,54880.33806410558,46236.52563700128
41,0.14261529065962056,0.2792816091529798,0.23690220530932082,0.2254626420649707,0.33625904578253957,0.19861911324585718,0.22046637572064823,0.4059093564612844,0.06270332642806874,0.22305168440538406,0.23260026817498428,-0.09378111236351797,-0.04798728866518123,-0.8944359591632655,0.348913439669207,0.39478719239397614,0.8441135502495666,26609.028206441028,31996.265253154845,31282.447773534914,37403.733274142985,51816.70200800137,25060.003580167922,38203.5859926316,40510.650459202596,33452.75549548688,29931.83896555088,21681.99088382265,17554.087127779512,17537.2850037283,10452.504976115706,22698.45754760693,30147.63280105616,33477.798820670105
42,0.14477196531810366,0.37913733999636834,0.25659541522913465,0.32005486406868405,0.2401439371149535,0.21221908643252313,0.13103155818374926,0.40990711665619145,0.0911439041179748,0.13643648886891774,0.3764148837277294,-0.15088871535394463,0.03447172577588971,-0.8867898425113846,0.4259646039919847,0.3463734415291096,0.8267250323814991,80966.18952527514,69243.62523385376,61650.605590186904,78720.48299452168,88462.62474728868,84712.5907883466,66786.09524522648,80480.5651385582,84158.92624269392,107448.05574224477,56733.28394815982,49940.14204368396,47636.85027648796,21553.893898659797,64653.10981319798,87311.20543532695,76303.12189334349
43,0.15001889831437304,0.3587787481405013,0.342740241139518,0.4683620033081011,0.4133830168295779,0.28301132182285843,0.15162431445646235,0.515912589263535,0.16979941571440982,0.18607072488074108,0.4210681864830168,0.1393949112376065,-0.2022015336132428,-0.8843891019994441,0.4791713655020739,0.2512138036576033,0.8496290585699693,43215.801469070895,29546.240367494673,36043.566660765195,72535.38499531923,41386.89636598831,64577.25860057109,55408.284762311225,34661.56179260376,54875.13762237209,61774.431220851526,28609.59225079312,20920.82114883735,23017.059130946014,15986.522754574191,37293.00170147929,48327.40996411244,38494.58342682657
44,0.1402965295873614,0.4601854794263951,0.3390193334664979,0.3519273287422507,0.2864335957312769,0.21464300377119847,0.14932846537052272,0.5107252335134685,0.1088015995271384,0.14087640582204872,0.4141183197511607,-0.011166230602437864,-0.11939124519057741,-0.9362416862024877,0.45241778757352413,0.34243107749912705,0.9269009621087747,25663.927631433704,29956.52470236532,30643.317336673474,32432.06900887862,44110.842707139906,54957.15036379555,40449.77965806584,31883.404926365885,30102.116087698472,49485.1553634682,24685.62288331414,20576.593187074195,23109.519147178726,13434.127042934006,26754.57712087275,33718.215718839456,39943.29230814466
45,0.14147241036175898,0.18942229272345962,0.28224801046359976,0.36507648763809275,0.42524349488106833,0.21914873195042425,0.19822955087805755,0.3973950780115062,0.12308045795410584,0.16942030772263356,0.2849253301447848,0.10312652173148362,-0.1900342474443414,-0.8624874353740779,0.4681038423460838,0.296774651787597,0.7777691785488678,50719.32381912597,36395.50805222825,36290.244811661556,93358.0235754668,49559.96947443104,52147.766007387305,62391.45764307308,61825.53904295065,65626.17880002984,64537.04465300718,31873.10159093612,26159.43819277033,22581.173244569076,16581.89667334228,39886.42506630565,54832.87950597112,54550.223199186556
